image;name;manufacturer;supplier;defaultCategory;price;turnover;margins;count;stockAmount;internalNote;purchasePrice;code;ean
/user/shop/related/295216.png?683ba712;Zott smetanovı jogurt s pøíchutí jahod 150 g - originál z Nìmecka;Zott;Edeka;Chlazené;16,88;250;76;18;1;;8,25;59617;4,0145E+12
/user/shop/related/264659-1.jpg?672878b4;Fanta s pøíchutí jahod a kiwi 0,33l;Fanta;Pavel;Limonády a ledové èaje;16,45;217;-12;18;1;;8,7;87984;5,7407E+12
/user/shop/related/295789.png?67662185;PEZ Dávkovaè bonbonù mix box 25,5 g - originál z Nìmecka;PEZ;Gunz;Sladkosti;50,8;1006;341;17;3;;32,75;841000;9,0444E+12
/user/shop/related/47-1.png?67287931;Kuschelweich Avivá s vùní letního vánku 1 l, 38 PD - originál z Nìmecka;Kuschelweich;Metro;Aviváe;46,2;950;299;17;12;;28,99;1313;4,01316E+12
/user/shop/related/295642.png?6760db96;Schwip Schwap limonáda 1,25 l;Schwip Schwap;Pavel;Limonády a ledové èaje;41,24;848;237;17;0;;27,25;25435;4,06214E+12
/user/shop/related/293314-1.png?683ba6a9;G&G Lahùdkovı salám 200 g - originál z Nìmecka;G&G;Edeka;Chlazené;53,48;748;50;17;6;;36,33;998121;4,3115E+12
/user/shop/related/293776-1.png?683ba700;Philadelphia Milka 175 g - originál z Nìmecka;Philadelphia;Edeka;Chlazené;40,09;674;271;17;0;;25;508661;7,6223E+12
/user/shop/related/292585-1.png?683ba6c1;G&G Skyr Natur, 500 g - originál z Nìmecka;G&G;Edeka;Chlazené;48,13;565;-36;17;2;;31,75;57751;4,3115E+12
/user/shop/related/283938-1.jpg?67287978;Pepsi Max Mango 0,33 l;Pepsi;Pavel;Limonády a ledové èaje;13,97;287;105;17;20;;7,8;4441;5,741E+12
/user/shop/related/295555.png?683ba665;Bauer velkı jogurt s broskví a maracujou 250 g - originál z Nìmecka;Bauer;Edeka;Chlazené;17,77;270;76;17;2;;10;13377;4,00233E+12
/user/shop/related/292759-1.png?683ba6a1;G&G Jogurt s banánem a èokoládovımi vloèkami 175 g - originál z Nìmecka;G&G;Edeka;Chlazené;14,2;267;75;17;0;5391546009;9,6;43115129;43115129
/user/shop/related/295528.png?683ba6f3;Müller jogurt s køupinkami Original 150 g - originál z Nìmecka;Müllermilch;Edeka;Chlazené;11,52;166;25;17;1;;7,25;3684;42103684
/user/shop/related/274959.jpg?672879c4;Vescovino Frizzante Secco Veneto IGT bílé 0,75l - 10% Alk;Vescovino;Edeka;Víno;90,83;1758;443;16;0;;63,62;3362;4,31161E+12
/user/shop/related/293425.png?67334426;G&G Papriky mix 500 g;G&G;Edeka;Chlazené;49,02;715;38;16;15;;56,9;34644;4,31153E+12
/user/shop/related/290622-1.png?672878ee;G&G Tavenı sır jemnı a smetanovı 200g - originál z Nìmecka;G&G;Edeka;Omáèky, keèupy, hoøèice;62,42;490;-138;16;3;;36,03;1057681;4,3115E+12
/user/shop/related/293305-1.png?683ba6a9;G&G Lahùdkovı masovı salát s okurkou 150 g - originál z Nìmecka;G&G;Edeka;Chlazené;26,7;478;157;16;16;;16,9;1005880;4,3115E+12
/user/shop/related/2779-2.jpg?672878f1;G&G Vanilkovı pudink 5 X 37G - originál z Nìmecka;G&G;Edeka;Pøísady na vaøení a peèení;17,77;318;130;16;17;;9,58;7779;4,3115E+12
/user/shop/related/264656-1.jpg?672878b3;Fanta lemon 0,33l;Fanta;Pavel;Limonády a ledové èaje;16,45;318;124;16;23;;9,32;86932;5,449E+12
/user/shop/related/264878-1.jpg?6728787d;Coca Cola Cherry 0,33l;Coca Cola;Pavel;Limonády a ledové èaje;16,45;318;93;16;30;;9,32;95774;5,7407E+12
/user/shop/related/295072.png?683ba679;Ehrmann Grand Dessert ála Panna Cotta 190 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;17,77;302;74;16;14;;12,25;70907;4,00297E+12
/user/shop/related/292642-1.png?683ba6ab;G&G Latte Macchiato, 250 ml - originál z Nìmecka;G&G;Edeka;Chlazené;24,02;286;0;16;3;;16;97641;4,3115E+12
/user/shop/related/294889.png?683ba665;Bauer velkı jogurt s jahodami 250 g - originál z Nìmecka;Bauer;Edeka;Chlazené;17,77;254;71;16;-1;;10;13001;4,00233E+12
/user/shop/related/295903.png?683ba667;Bauer velkı jogurt s vanilkou 250 g - originál z Nìmecka;Bauer;Edeka;Chlazené;17,77;254;71;16;3;;10;113131;4,00233E+12
/user/shop/related/262880-1.jpg?6728786a;Asia Gold Instantní nudle – kuøe 60g - originál z Nìmecka;Asia Gold;Gunz;Instantní jídla;13,31;238;93;16;2;;7,49;3213;9,00286E+12
/user/shop/related/292420-1.png?683ba6b1;G&G Mléèná rıe s èokoládou 200 g - originál z Nìmecka;G&G;Edeka;Chlazené;12,41;222;67;16;0;1344564009;8,23;65064;4,3116E+12
/user/shop/related/267479.jpg?6728791d;Kinder Country èokoláda s mléènou náplní a obilovinami 10 ks, 235g;Ferrero;Pavel;Èokoládové tyèinky;71,36;1199;435;15;0;;42,3;41707;8,0005E+12
/user/shop/related/294073-1.png?683ba6be;G&G Preclíky 10 ks, 868 g - originál z Nìmecka;G&G;Edeka;Chlazené;62,41;1049;299;15;4;;42,5;37845;4,3115E+12
/user/shop/related/293683-1.png?683ba6dc;Kinder Pingui 8ks, 240 g - originál z Nìmecka;Kinder;Edeka;Chlazené;80,27;1037;191;15;0;;49;290829;4,0084E+12
/user/shop/related/274788-1.png?67287915;Jacobs instantní káva 3v1 s pøíchutí Milka 10ks, 180g;Jacobs;Euro Koffie;Instantní káva;71,34;668;-25;15;0;;41,4;58723;8,711E+12
/user/shop/related/285713-1.jpg?672879d4;Woogie Ledové bonbóny 175 g - originál z Nìmecka;Woogie;Gunz;Bonbony;26,7;449;167;15;24;;15,47;9293;9,00286E+12
/user/shop/related/292549.png?683ba6c4;G&G Smetanovı kefír s èervenım ovocem 250 g - originál z Nìmecka;G&G;Edeka;Chlazené;20,45;334;109;15;1;3519409001;12,6;621769;4,3115E+12
/user/shop/related/5163.png?6785c56a;G&G Mléèná èokoláda s celımi mandlemi 100g - originál z Nìmecka;G&G;Edeka;Èokolády;44,55;252;-95;15;15;;29,64;12767;4,3115E+12
/user/shop/related/260369-1.jpg?6728786a;Asia Gold Instantní nudle – kachna 60g - originál z Nìmecka;Asia Gold;Gunz;Instantní jídla;13,31;224;87;15;27;;7,49;4232;9,00286E+12
/user/shop/related/295219.png?683ba712;Zott smetanovı jogurt s pøíchutí broskve a maracuji 150 g - originál z Nìmecka;Zott;Edeka;Chlazené;16,88;209;63;15;3;;9,75;59594;4,0145E+12
/user/shop/related/295693.png?683ba6f1;Müller Froop jogurt s limetkou a jablkem 150 g - originál z Nìmecka;Müllermilch;Edeka;Chlazené;15,09;201;33;15;7;;9,75;2000624;42000624
/user/shop/related/292426-1.png?683ba6b1;G&G Mléèná rıe s vanilkou 200 g - originál z Nìmecka;G&G;Edeka;Chlazené;12,41;194;50;15;7;1344564009;8,23;465033;4,3116E+12
/user/shop/related/292414-1.png?683ba6c3;G&G Smetanovı jogurt s višnìmi 10%, 150 g - originál z Nìmecka;G&G;Edeka;Chlazené;10,63;147;18;15;2;1308973003;7,55;40554419;40554419
/user/shop/related/294019-1.png?683ba699;G&G Filety z tresky v køupavém tìstíèku 400 g - originál z Nìmecka;G&G;Edeka;Chlazené;89,2;1399;409;14;0;;60;86993;4,3115E+12
/user/shop/related/1421-1.jpg?672878e8;G&G Remuláda s 65% øepkovım olejem 500 ml - originál z Nìmecka;G&G;Edeka;Omáèky;62,41;1119;441;14;2;;36,03;5807;4,3115E+12
/user/shop/related/291979.png?67287911;Chanteclair Univerzální odmašovaè Sgrassatore Marsiglia 600 ml;Chanteclair;Blog SRL;Speciální èistièe;74,3;1119;371;14;12;;41,5;22933;8,01519E+12
/user/shop/related/293260-1.png?683ba6a1;G&G Jogurt na øeckı zpùsob s medem 4x150g, 600 g - originál z Nìmecka;G&G;Edeka;Chlazené;53,48;839;261;14;0;;34,8;30448;4,3115E+12
/user/shop/related/273675.jpg?67287942;Maitre Truffout Èokoládové taštièky plnìné pomeranèem a mátou 200g;Maitre Truffout;Gunz;Èokolády;75,8;769;154;14;16;;48,4;67570;9,00286E+12
/user/shop/related/293320-1.png?683ba6aa;G&G Lahùdkovı salám se sırovım okrajem 100 g - originál z Nìmecka;G&G;Edeka;Chlazené;48,13;755;229;14;1;;31,75;25637;4,3115E+12
/user/shop/related/281451.jpg?6728796a;nutella & GO! s køupavou tyèinkou 52 g;Nutella;Edeka;Èokoládové tyèinky;32,05;503;111;14;6;;24,11;50100;80050100
/user/shop/related/269699.jpg?672878a0;Edeka Gourmet lahùdkové èervené zelí s jablky 400g;Edeka;Edeka;Konzervovaná a nakládaná zelenina;32,96;502;145;14;7;;21,38;19254;4,3115E+12
;G&G Èerstvé plnotuèné mléko 3,5%, 1 l - originál z Nìmecka;G&G;Edeka;;26,7;416;49;14;;;23;33456;4,3115E+12
/user/shop/related/293245-1.png?683ba6a0;G&G Jemnı jogurt 3,5%, 4x150g, 600 g - originál z Nìmecka;G&G;Edeka;Chlazené;30,27;386;46;14;7;;21,3;467730;4,3115E+12
/user/shop/related/295399.png?675a43f2;Mezzo Mix pomeranè a cola limonáda 330 ml;Mezzo Mix;Edeka;Limonády a ledové èaje;24,71;349;104;14;0;;14,17;2952;40822952
/user/shop/related/260480-1.jpg?672878c9;Fritt vıkací bonbony LESNÍ OVOCE s vitamínem C, 70g - originál z Nìmecka;Fritt;Gunz;Sladkosti;21,34;335;131;14;7;;11,94;6007;4,00061E+12
/user/shop/related/292555.png?683ba6c4;G&G Smetanovı kefír s broskví a maracujou 250 g - originál z Nìmecka;G&G;Edeka;Chlazené;20,45;321;110;14;0;3519409001;12,6;21776;4,3115E+12
/user/shop/related/269997-1.jpg?672878a2;Edeka mléko pro koèky 200ml;Edeka;Edeka;Doplòkové krmivo pro koèky;15,1;237;80;14;17;;10,13;305171;4,3115E+12
/user/shop/related/287289-1.png?67287978;Pepsi Max Lime 0,33 l;Pepsi;Pavel;Limonády a ledové èaje;13,14;223;75;14;74;;7,73;224434;5,741E+12
/user/shop/related/260426.jpg?67287982;Pfanner Eistee ledovı èaj - Lemon 0,33l - originál z Nìmecka;Pfanner;Gunz;Limonády a ledové èaje;11,52;195;56;14;18;;7,49;9536;90069536
/user/shop/related/292795-1.png?683ba6cc;G&G Vanilkovı dezertní krém 200 g - originál z Nìmecka;G&G;Edeka;Chlazené;11,52;181;55;14;0;;7,55;772218;4,3115E+12
/user/shop/related/292450-1.png?683ba6cc;G&G Vajíèková pomazánka s paitkou 150 g - originál z Nìmecka;G&G;Edeka;Chlazené;44,55;594;170;13;0;;27,65;69284;4,3116E+12
/user/shop/related/784-2.jpg?672878e4;G&G Papírové kapesníky v boxu 4-vrstvé, 100 ks - originál z Nìmecka;G&G;Edeka;Kapesníky z Nìmecka;37,11;566;189;13;12;;18,35;6101;4,31154E+12
/user/shop/related/260582-1.jpg?672879d5;Woogie Mléèné karamelky 250g - originál z Nìmecka;Woogie;Gunz;Bonbony;35,64;519;196;13;11;;20,46;6932;9,00286E+12
/user/shop/related/293779-1.png?683ba700;Philadelphia Natur 175 g - originál z Nìmecka;Philadelphia;Edeka;Chlazené;40,09;519;73;13;3;;25;315573;7,6223E+12
/user/shop/related/293788-1.png?683ba700;Philadelphia s paitkou Balance 175 g - originál z Nìmecka;Philadelphia;Edeka;Chlazené;35,63;519;73;13;3;;30;998128;7,6223E+12
/user/shop/related/295453.png?675b0a53;Leibniz Máslové sušenky Original 200 g;Leibniz;Pavel;Sušenky a piškoty;35,63;519;142;13;0;;24,75;370007;4,0171E+12
/user/shop/related/945-3.jpg?6728798c;Ritter Sport Marzipan marcipánová èokoláda 100 g - originál z Nìmecka;Ritter Sport;Edeka;Èokolády;40,09;455;67;13;7;;23,75;602510;4,00042E+12
/user/shop/related/293239-1.png?683ba69f;G&G Jemná èajová paštika 125 g - originál z Nìmecka;G&G;Edeka;Chlazené;31,16;454;140;13;0;;20,33;50956;4,3115E+12
/user/shop/related/262550-1.jpg?6728794c;Milka Jahoda mléèná èokoláda 100g - originál z Nìmecka;Milka;Pavel;Èokolády;35,63;389;96;13;5;;22,25;1785;7,6223E+12
/user/shop/related/290490.png?67287976;Paw Patrol sušenky Mini Cookies Kakao 100g;Only;Gunz;Sušenky a piškoty;26,7;389;149;13;2;;15,22;40843;8,43655E+12
/user/shop/related/295585.png?6760db4c;Coca Cola Classic 1,25 l;Coca Cola;Pavel;Limonády a ledové èaje;24,71;389;106;13;17;;16,5;46415;5,00011E+12
/user/shop/related/5331-1.jpg?672878ec;G&G Studentská smìs oøechù a rozinek 200g - originál z Nìmecka;G&G;Edeka;Sladkosti;62,42;364;-173;13;20;;38,32;9345;4,3115E+12
/user/shop/related/966.jpg?67287902;Haribo Maoam Bloxx 5ks - 110g - originál z Nìmecka;Haribo;Edeka;Sladkosti;24,92;363;117;13;3;;16,45;505021;4,00169E+12
/user/shop/related/260492-1.jpg?672878c9;Fritt vıkací bonbony JAHODA s vitamínem C, 70g - originál z Nìmecka;Fritt;Gunz;Sladkosti;21,34;311;122;13;3;;11,94;9702;4,00061E+12
/user/shop/related/260495-1.jpg?672878c9;Fritt vıkací bonbony MALINA s vitamínem C, 70g - originál z Nìmecka;Fritt;Gunz;Sladkosti;21,34;311;122;13;1;;11,94;2105;4,00061E+12
/user/shop/related/291152.png?67287907;Heineken pivo leák ve skle 0,33 l;Heineken;Scandinavian Park Petersen KG;Pivo;20,58;278;23;13;57;;15,9;30575;8,712E+12
/user/shop/related/290280-1.png?672879a6;Somersby Blackberry Cider 4,5%, 330 ml;Somersby;Pavel;Lihoviny;20,45;272;103;13;3;;9,36;5348;5,7407E+12
/user/shop/related/274866.png?67d8d3f3;Coca Cola Zero Sugar 0,33l;Coca Cola;Pavel;Limonády a ledové èaje;16,45;247;91;13;47;;8,9;554359;5,00011E+12
/user/shop/related/295138.png?683ba67a;Ehrmann Grand Dessert Double Coffee 190 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;17,77;231;59;13;13;;12,25;53504;4,00297E+12
/user/shop/related/294886.png?683ba667;Bauer velkı jogurt s tøešnìmi 250 g - originál z Nìmecka;Bauer;Edeka;Chlazené;17,77;207;58;13;3;;10;113032;4,00233E+12
/user/shop/related/294895.png?683ba666;Bauer velkı jogurt s malinami 250 g - originál z Nìmecka;Bauer;Edeka;Chlazené;17,77;207;58;13;0;;10;113018;4,00233E+12
/user/shop/related/295213.png?683ba712;Zott smetanovı jogurt s pøíchutí Amarena tøešní 150 g - originál z Nìmecka;Zott;Edeka;Chlazené;16,88;181;55;13;0;;9,75;59570;4,0145E+12
/user/shop/related/295564.png?683ba680;Ehrmann Ovocnı sad jogurt s broskví a maracujou 150 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;12,41;148;25;13;0;;8,25;65109;4,00297E+12
/user/shop/related/264659-1.jpg?672878b4;Fanta s pøíchutí jahod a kiwi 0,33l/31.01.2025;Fanta;Pavel;Limonády a ledové èaje;16,45;142;0;13;1;;8,7;87984;5,7407E+12
;Dr Pepper limonáda 330 ml/31.01.2025;Dr Pepper;Pavel;;;129;-32;13;;;;44009;
/user/shop/related/295741.png?683ba6f5;Müller krupicovı puding s tøešnìmi 160 g - originál z Nìmecka;Müllermilch;Edeka;Chlazené;13,3;110;-9;13;0;;8,25;90009515;42263692
/user/shop/related/268259.jpg?672879a3;Soft Flower Kuchyòské utìrky 2-vrstvé, XXL Jumbo, 300 útrkù, 72m;SOFT FLOWER;DROGERIASHOP s.r.o.;Èistící ubrousky;66,03;959;230;12;0;;46,9;3000;8,00389E+12
/user/shop/related/1198.png?67287987;Rama na mazání, peèení a vaøení 64%, 400g - originál z Nìmecka;Rama;Pavel;Másla a sıry;71,34;892;253;12;0;;34,75;3041;8,7192E+12
/user/shop/related/286407-6.png?67287933;Kuschelweich koncentrovaná avivá Emotions Sinnlichkeit 38 dávek, 1 l - originál z Nìmecka;Kuschelweich;Burda;Aviváe;46,2;671;211;12;1;;28,6;33119;4,01316E+12
/user/shop/related/295810.png?67667b27;G&G Mini cherry rajèata Jakost 1, 500 g;G&G;Edeka;Chlazené;49,02;648;131;12;9;;50,05;352885;6,11126E+12
;Danone Ovocní skøítci Banán, Jahody, meruòka 6x50g, 300 g - originál z Nìmecka;Danone;Edeka;;;599;201;12;;;;35783;
/user/shop/related/293431-1.png?683ba6ba;G&G Peèená kuøecí prsa, klasik 80 g - originál z Nìmecka;G&G;Edeka;Chlazené;35,63;479;155;12;-2;;22,7;1636619;4,3115E+12
/user/shop/related/291670.png?672878e8;G&G Salámové tyèinky, Drùbeí 100 g;G&G;Edeka;Salámy a párky;71,34;447;-39;12;7;;36,33;45053;4,3115E+12
/user/shop/related/290715.png?67287988;Red Bull Energy Drink bez cukru 250 ml;Redbull;Blog SRL;Limonády a ledové èaje;29,67;431;100;12;28;;21,32;200220;9,00249E+12
/user/shop/related/946-1.png?6728798c;Ritter Sport Kakao-Mousse èokoláda 100g - originál z Nìmecka;Ritter Sport;Edeka;Èokolády;40,09;429;68;12;11;;24,7;9418;4,00042E+12
/user/shop/related/266753-2.jpg?67287940;Maggi Guten Appetit krémová polévka s lesními houbami na 1litr;Maggi;Edeka;Instantní jídla;31,17;419;131;12;14;;20,1;5210;7,61304E+12
/user/shop/related/280597.jpg?6728789c;Durstlöscher Osvìující multivitaminovı nápoj 500ml;Durstlöscher;Edeka;Limonády a ledové èaje;23,06;335;101;12;2;;14,82;35076;4,10006E+12
/user/shop/related/273687.jpg?672878f5;Gina Ledová káva- Latte Macchiato 230ml;Gina;Gunz;Hotové kávy;24,02;323;105;12;2;;15,22;103995;9,00286E+12
/user/shop/related/285731.jpg?67287975;Paulaner Spezi pomeranè a cola 0,5 l;Paulaner;Edeka;Limonády a ledové èaje;21,4;311;89;12;4;;13,65;3405;4,0666E+12
/user/shop/related/840-1.jpg?672878d2;G&G Delikátní HOØÈICE, jemnì pálivá 250ml - originál z Nìmecka;G&G;Edeka;Hoøèice;22,23;299;116;12;0;;12,38;54402;4,3116E+12
/user/shop/related/291104.png?6728799d;Schweppes The Original Lemon 330 ml;Schepers;Scandinavian Park Petersen KG;Limonády a ledové èaje;16,45;239;75;12;46;;10,2;4647;5,7407E+12
;Roma Smetanovı puding s èokoládou 200 g - originál z Nìmecka;Roma;;;;227;56;12;;;;101630;
/user/shop/related/274458-2.jpg?67287977;Pepsi Cola 0,33l;Pepsi;Pavel;Limonády a ledové èaje;13,14;215;85;12;27;;7,8;30725;5,741E+12
/user/shop/related/277020.jpg?67287978;Pepsi Twist Lemon 0,33l;Pepsi;Pavel;Limonády a ledové èaje;14,79;203;74;12;0;;7,92;224410;5,741E+12
/user/shop/related/280195-1.png?67287900;Harboe Pilsner svìtlé pivo 4,6%, 0,33 l;Harboe;Pavel;Pivo;12,31;179;77;12;2;;5,85;30763;5,7016E+12
/user/shop/related/295345.jpg?675955b3;Whiskas 1+ 85g - originál z Nìmecka;Whiskas;Famobra;Kapsièky pro koèky;12,41;167;63;12;6;;7,1;3,06589E+11;3,06589E+11
/user/shop/related/293863-1.png?683ba6f3;Müller jogurt s køupínky, banán èokoládové vloèky 150 g - originál z Nìmecka;Müllermilch;Edeka;Chlazené;11,52;131;31;12;-8;;7,25;40255774;40255774
/user/shop/related/269504-2.jpg?67287986;Prinzen Rolle Kakao, køupavé oplatky 400g;Prinzen Rolle;Edeka;Sušenky a piškoty;71,36;879;384;11;0;;36,42;15541;4,00152E+12
/user/shop/related/294253-1.png?683ba6b5;G&G Nìmecké znaèkové máslo 250 g - originál z Nìmecka;G&G;Edeka;Chlazené;53,48;769;103;11;0;;42,5;648766;4,3115E+12
/user/shop/related/274920.jpg?672879c4;Vescovino Hugo nealko 0,75l;Vescovino;Edeka;Víno;52,09;643;155;11;3;;33,98;67200;4,3115E+12
/user/shop/related/293179-1.png?683ba695;G&G Èokoládovı puding se šlehaèkou 4x115g, 460 g - originál z Nìmecka;G&G;Edeka;Chlazené;47,23;577;165;11;5;;31,75;744437;4,3115E+12
/user/shop/related/285761-1.jpg?672879a4;Softlan 3D Ultra avivá Traumfrisch 1l, 45 PD - nové sloení;Softlan;Metro;Aviváe;41,24;549;139;11;5;;27,5;1869;8,71895E+12
/user/shop/related/260444.jpg?67287970;Oreo Original Kakaové sušenky s vanilkovım krémem 176g - originál z Nìmecka;Oreo;;Sušenky a piškoty;42,77;522;191;11;10;;24,95;10004;8,41E+12
/user/shop/related/260165.jpg?67287942;Maitre Truffout Choco Animals èokoládová zvíøátka 100g - originál z Nìmecka;Maitre Truffout;Gunz;Èokolády;53,48;439;68;11;2;;30;3411;9,00286E+12
/user/shop/related/935-1.png?6728798b;Ritter Sport èokoláda jahoda-jogurt 100g - originál z Nìmecka;Ritter Sport;Edeka;Èokolády;35,63;399;107;11;4;;25,01;3713;4,00042E+12
/user/shop/related/265373.png?6728798b;Ritter Sport èokoláda s alpskım mlékem 100g;Ritter Sport;Edeka;Èokolády;40,09;384;81;11;2;;24,7;1810;4,00042E+12
/user/shop/related/260300-1.jpg?672879a2;Snackline Sırové krekry classic 100g - originál z Nìmecka;Snackline;Gunz;Krekry a snacky;26,7;329;123;11;16;;15,97;3718;9,00286E+12
/user/shop/related/295798-1.png?67f86a28;Prasátko Pepa mini kakaové cookies 100 g;Only;Gunz;Sušenky a piškoty;26,7;329;126;11;12;;15,25;705599;8,43532E+12
/user/shop/related/295861.png?676cb8f8;Pepsi Cola 1,25 l;Pepsi;Pavel;Limonády a ledové èaje;24,71;329;82;11;27;;17,25;9025251;4,06214E+12
/user/shop/related/291340.png?6728790e;Hoegaarden Witbier 4,9% 330 ml;Hoegaarden;Famobra;Pivo;20,58;294;42;11;91;;18,3;41785;5,41023E+12
/user/shop/related/291523.png?67287884;Corona Extra 4,5%, 330 ml;Corona;Famobra;Pivo;24,71;286;54;11;0;;16,6;277613;5,41023E+12
/user/shop/related/1822.png?67d0eb0f;G&G Slané tyèinky 250g - originál z Nìmecka;G&G;Edeka;Krekry a snacky;22,23;274;86;11;0;;14,4;7610;4,3115E+12
/user/shop/related/293758.png?67334445;Mini cherry rajèata Jakost 1, 200 g;G&G;Edeka;Chlazené;22,23;274;46;11;13;;18,05;2562215;3,50418E+12
/user/shop/related/260489-1.jpg?672878c9;Fritt vıkací bonbony TØEŠEÒ s vitamínem C, 70g - originál z Nìmecka;Fritt;Gunz;Sladkosti;21,34;261;101;11;4;;11,94;3204;4,00061E+12
/user/shop/related/292453.png?683ba6b5;G&G Nízkotuènı jogurt s broskvemi a mangem 1,8%, 250 g - originál z Nìmecka;G&G;Edeka;Chlazené;19,55;241;77;11;1;1398789003;12,6;54440;40554440
/user/shop/related/292630-1.png?683ba6b3;G&G Mozzarella 45%, 125 g - originál z Nìmecka;G&G;Edeka;Chlazené;26,7;223;14;11;8;;16,9;79753;4,3115E+12
/user/shop/related/292552.png?683ba6c3;G&G Smetanovı kefír s ananasem 250 g - originál z Nìmecka;G&G;Edeka;Chlazené;20,45;217;56;11;0;3519409001;12,6;21783;4,3115E+12
/user/shop/related/289935-1.png?67287906;Heineken pivo 0,33 l;Heineken;Pavel;Pivo;18,93;202;22;11;2;;13,2;158;87120158
/user/shop/related/294592-1.png?683ba67a;Ehrmann Grand Dessert s dvojitımi oøíšky 190 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;17,77;190;50;11;0;;12,25;53405;4,00297E+12
;Banány;;;;;174;0;11;;;;;
/user/shop/related/273840-1.png?6728787b;Carlsberg svìtlé pivo 4,6%, 0,33l;Carlsberg;Pavel;Pivo;17,27;172;33;11;1;;11,9;620;5,7406E+12
/user/shop/related/295522.png?683ba6f3;Müller jogurt se Schwarzwaldskou tøešní, 150 g - originál z Nìmecka;Müllermilch;Edeka;Chlazené;11,52;142;47;11;0;;7,25;22920;42122920
/user/shop/related/295864.png?683ba680;Ehrmann Jogurt s tøešnìmi 150 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;11,52;142;47;11;2;;7,25;10206;4,00297E+12
/user/shop/related/295561.png?683ba681;Ehrmann Ovocnı sad jogurt s višnìmi 150 g - originál z Nìmecka;Ehrmann;Edeka;Chlazené;15,98;136;31;11;0;;11;65307;4,00297E+12
;taška;;;;;80;0;11;;;;;
/user/shop/related/289668.png?67287932;Kuschelweich Avivá s vùní letního vánku 76 dávek, 2 l - originál z Nìmecka;Kuschelweich;Burda;Aviváe;82,56;999;288;10;4;;53,7;2031450;4,01316E+12
/user/shop/related/293095-1.png?683ba68a;Ferrero mléèné øezy 10 ks, 280 g - originál z Nìmecka;Ferrero;Edeka;Chlazené;89,2;999;322;10;5;;57;191423;4,0084E+12
/user/shop/related/294145-1.png?683ba6a5;G&G Køupavé filety se sırem a bylinkami 400 g - originál z Nìmecka;G&G;Edeka;Chlazené;89,2;999;292;10;29;;60;40638;4,3115E+12
/user/shop/related/4803-1.jpg?672878d2;G&G Delikátní šunkové párky 5ks, 380g - originál z Nìmecka;G&G;Edeka;Salámy a párky;80,27;899;312;10;0;;48,9;2369;4,3116E+12
/user/shop/related/293920-1.png?683ba6c2;G&G Smaenı Camembert 4 ks, 300 g - originál z Nìmecka;G&G;Edeka;Chlazené;74,02;821;243;10;-1;;48,9;998212;4,3115E+12
/user/shop/related/295645.png?6760db98;Softlan 3D avivá s vùní svìího vánku 59 dávek, 1,3 l - nové sloení;Softlan;Brand Trading;Aviváe;57,77;699;216;10;0;;27,5;581807;8,71895E+12
/user/shop/related/1165-2.png?672878d8;G&G Jahodovı dem s 50% ovoce, 450g - originál z Nìmecka;G&G;Edeka;Demy;53,5;599;260;10;3;;27,65;8220;4,3115E+12
/user/shop/related/260054.jpg?672879be;Truffout Grazioso Selection vıbìr plnìnıch èokoládovıch tyèinek 200g - originál z Nìmecka;Maitre Truffout;Gunz;Bonboniéry;80,27;599;146;10;13;;49,7;7143;9,00286E+12
/user/shop/related/268256-1.jpg?67287978;PERFEX Kuchyòské utìrky 2-vrstvé, extra pevné 2 ks á 85 útrkù;PERFEX;DROGERIASHOP s.r.o.;Èistící ubrousky;49,5;599;198;10;0;;29,75;7848;8,6061E+12
/user/shop/related/293299-1.png?683ba6a8;G&G Lahùdkovı Cervelat salám 200 g - originál z Nìmecka;G&G;Edeka;Chlazené;53,48;581;155;10;10;;36,33;68340;4,3116E+12
/user/shop/related/50-1.png?67287932;Kuschelweich avivá Sanft mild pro citlivou pokoku 1 l, 38 PD - originál z Nìmecka;Kuschelweich;Metro;Aviváe;46,2;559;165;10;4;;28,99;1337;4,01316E+12
/user/shop/related/263870-1.png?67287931;Kuschelweich avivá Momenty štìstí 1l, 38 PD;Kuschelweich;;Aviváe;46,2;559;165;10;2;;28,99;1375;4,01316E+12
/user/shop/related/264158-1.png?67287931;Kuschelweich avivá FRISCHETRAUM 1 l, 38 PD;Kuschelweich;Metro;Aviváe;46,2;559;165;10;0;;28,99;1399;4,01316E+12
/user/shop/related/293317-1.png?683ba6a9;G&G Lahùdkovı salám pepøovım okrajem 100 g - originál z Nìmecka;G&G;Edeka;Chlazené;49,02;549;172;10;6;;31,75;25576;4,3115E+12
/user/shop/related/262073-1.jpg?67287933;Kuschelweich Premium Luxus s moringa olejem 28 dávek, 750ml - originál z Nìmecka;Kuschelweich;HDM Trading;Aviváe;41,24;499;116;10;2;;29,7;1672;4,01316E+12
;Danone Ovocní skøítci Jablko, banán a karotka 6x50g, 300 g - originál z Nìmecka;Danone;Edeka;;;499;168;10;;;;45522;
